,,,RCF & TT Audio Price List Feb 2025,,
1,13100025,VSA 1250 II,"12 x 3,5"" speakers, 94 dB Max SPL, RDNet",23139,22857
1,13100028,VSA 850 II,"8 x 3,5"" speakers, 93 dB Max SPL, RDNet",19265,19030
1,13360410,SWM-BR VSA II,Swivel bracket for VSA II,969,957
1,13100053,VSA 2050 II B,"20 x 3,5"" speakers, 96 dB Max SPL, RDNet, Black",29812,29449
1,13100055,VSA 1250 II B,"12 x 3,5"" speakers, 94 dB Max SPL, RDNet, Black",23139,22857
1,13100057,VSA 850 II B,"8 x 3,5"" speakers, 93 dB Max SPL, RDNet, Black",19265,19030
1,13360442,SWM-BR VSA II BLACK,Swivel bracket for VSA II Black,969,957
1,13360330,VSA SMART RC,Smartphone remote control for VSA,1044,1031
1,13360318,TA1000 VSA,100V to 0dB trasformer adapter for VSA,312,308
1,13100024,VSA 2050 CUST MKII,"20 x 3,5"" speakers, 96 dB Max SPL, RDNet",35732,35296
1,13100027,VSA 1250 CUST MKII,"12 x 3,5"" speakers, 94 dB Max SPL, RDNet",27875,27535
1,13100030,VSA 850 CUST MKII,"8 x 3,5"" speakers, 93 dB Max SPL, RDNet",23139,22857
1,12100026,DMA 82,Digital Mixer Amplifier 2 x 80Wrms,3390,3349
1,12100027,DMA 162,Digital Mixer Amplifier 2 x 160Wrms,3821,3774
1,12100028,DMA 162P,Digital Power Amplifier 320Wrms,2906,2870
1,12100035,DMA 504,Digital Mixer Amplifier 4 x 500 Wrms,9686,9568
1,12399068,TRF-KIT DMA 82,2x 80 W / 100 V Transformer Kit,1722,1701
1,12399069,TRF-KIT DMA 162,2x 160 W / 100 V Transformer Kit,2099,2073
1,12399065,BT BOARD DMA,DMA amplifiers bluethooth card,646,638
1,13360426,RM-KIT DMA,Rack mount kit for DMA,97,96
1,14322031,BM 404,Desktop paging console,1507,1488
1,12399051,RC 401 EU B,"Wall mount remote control, compatible with EU standard box, Black",312,308
1,12399052,RC 401 EU W,"Wall mount remote control, compatible with EU standard box, White",312,308
1,12399053,RC 401 US B,"Wall mount remote control, compatible with US standard box, Black",312,308
1,12399054,RC 401 US W,"Wall mount remote control, compatible with US standard box, White",312,308
1,12399048,RDNET BOARD DMA,Optional network board,355,351
1,13100051,WMR 50T,"IP55 - Two-way wall mount monitor speaker 5"" + 1"", ?40 W AES power handling, with transformer",1044,1031
1,13100050,WMR 60T,"IP55 - Two-way wall mount monitor speaker 6,5"" + 1"", ?80 W AES power handling, with transformer",1184,1169
1,13100074,WMR 50T W,"IP55 - Two-way wall mount monitor speaker 5"" + 1"", ?40 W AES power handling, with transformer, White",1044,1031
1,13100071,WMR 60T W,"IP55 - Two-way wall mount monitor speaker 6,5"" + 1"", ?80 W AES power handling, with transformer, White",1184,1169
1,13100044,CMR 50T W,"Two-way ceiling monitor speaker 5"" + 1"", ?40 W AES power handling, with transformer, White",1044,1031
1,13100045,CMR 60T W,"Two-way ceiling monitor speaker 6,5"" + 1"", ?80 W AES power handling, with transformer, White",1130,1116
1,13100112,CMR-S 60T W,"Ceiling subwoofer 6,5"", 80 W AES power handling, with transformer",1184,1169
1,13100098,PMR 60T W,"Two-way pendant monitor speaker 6,5"" + 1"", ?80 W AES power handling, with transformer, White",1507,1488
1,13100100,PMR 60T B,"Two-way pendant monitor speaker 6,5"" + 1"", ?80 W AES power handling, with transformer, Black",1507,1488
1,13100111,CMR 30,"Pair of ceiling monitors, aluminium - 60 W peak - 16 OHM",915,904
1,13360492,GRILLE KIT 4X CMR B,Set of 4 black grilles for CMR 60T and CMR 50T ceiling speakers,398,393
1,13360489,TILE BRIDGE 4X CMR,Tile bridge accessory for CMR 60T and CMR 50T installation in standard false ceiling structures,517,510
1,13360490,MUD RING 4X CMR,Set of 4 mud ring accessories for CMR 60T and CMR 50T installation in new constructions ceilings,420,415
1,13100034,MR 40,"Pair of two-way bass reflex speakers 4""+ 1"", 40W",1130,1116
1,13100036,MR 40 W,"Pair of two-way bass reflex speakers 4""+ 1"", 40W, White",1130,1116
1,13100035,MR 40T,"Pair of two-way bass reflex speakers 4""+ 1"", 40W with transformer",1345,1329
1,13100037,MR 40T W,"Pair of two-way bass reflex speakers 4""+ 1"", 40W with transformer, White",1345,1329
1,13100038,MR 50,"Pair of two-way bass reflex speakers 5""+ 1"", 60W",1614,1595
1,13100040,MR 50 W,"Pair of two-way bass reflex speakers 5""+ 1"", 60W, White",1614,1595
1,13100039,MR 50T,"Pair of two-way bass reflex speakers 5""+ 1"", 60W with transformer",1883,1860
1,13100041,MR 50T W,"Pair of two-way bass reflex speakers 5""+ 1"", 60W with transformer, White",1883,1860
1,13360367,MA 4,U bracket for MR 40T,108,106
1,13360368,MA 4 W,U bracket for MR 40T W,108,106
1,13360369,MA 5,U bracket for MR 50T,108,106
1,13360370,MA 5 W,U bracket for MR 50T W,108,106
1,13000726,HL 6 16ohm,"Passive two-way line array module 2X6"" + 1.75"" v.c., 250 W AES",6780,6698
1,13000732,HL 35-S 8ohm,"Passive flyable subwoofer for HL 6, 15"", 900 W AES",12592,12439
1,13000830,HL 38-S WP,"Weatherproof passive flyable subwoofer 18"", 1.500 W AES",18296,18073
1,13000407,HL 2260,"IP55 horn loaded two way array system. 2x12"" Woofer+4"" CD, 22,5°x60",27660,27322
1,13000404,HL 2240,"IP55 horn loaded two way array system. 2x12"" Woofer+4"" CD, 22,5°x40",27660,27322
1,13000405,HL 2290,"IP55 horn loaded two way array system. 2x12"" Woofer+4"" CD, 22,5°x90",27660,27322
1,13000266,H 1315 WP,Weather-proof version of H1315,25938,25621
1,13000565,HVL 15-P W,"Three-way passive speaker system 2 x 15” + 2 x 10” + 2 x 4”, bi-amped 1000 W (LF) + 900 W (MHF) AES power handlin",52736,52093
1,13000640,HVL 15-L W,"Three-way passive speaker system 2 x 15” + 2 x 10” + 2 x 4”, bi-amped 1000 W (LF) + 900 W (MHF) AES power handlin",52736,52093
1,13000700,HVL 15-P1 W,"Three-way passive speaker system 2 x 15” + 2 x 10” + 2 x 4”, bi-amped 1000 W (LF) + 900 W (MHF) AES power handlin",52736,52093
1,13000701,HVL 15-L1 W,"Three-way passive speaker system 2 x 15” + 2 x 10” + 2 x 4”, bi-amped 1000 W (LF) + 900 W (MHF) AES power handlin",52736,52093
1,13000705,HVL 15-S W,"2 x 15"" long throw passive subwoofer, 3000 W AES power handling, Weatherproof, White",43911,43376
1,13000698,Q 15 8ohm,"Passive two-way point source module 15"" + 4"", 22.5°x60° constant directivity coverage, 1500 W AES",19803,19562
1,13000727,Q 15-L 8ohm,"Passive two-way point source module 15"" + 4"", 22.5°x90° constant directivity coverage, 1500 W AES",19803,19562
1,13000728,Q 15-P 8ohm,"Passive two-way point source module 15"" + 4"", 22.5°x40° constant directivity coverage, 1500 W AES",19803,19562
1,13000534,C-MAX 4110,"2 way full range high power nearfield monitor 10"" - 1"" - 90x70°, 350W",5597,5528
1,13000535,C-MAX 4112,"2 way full range high power nearfield monitor 12"" - 1"" - 90x70°, 400W",6242,6166
1,13000657,X-MAX 10,"Two-way full range high power passive speaker 10"" + 1.4"" v.c - 90x70°, 700Wpeak",2744,2711
1,13000658,X-MAX 12,"Two-way full range high power passive speaker 12"" + 1.4"" v.c - 90x70°, 800Wpeak",3444,3402
1,13000281,C 3108-96,"2 way speaker sys. - 8"" - 1"" - 90x60° - 300W",4466,4412
1,13000282,C 3108-126,"2 way speaker sys. - 8"" - 1"" - 120x60° - 300W",4466,4412
1,13000283,C 3110-96,"2 way speaker sys. - 10"" - 1"" - 90x60° - 300W",5220,5156
1,13000284,C 3110-126,"2 way speaker sys. - 10"" - 1"" - 120x60° - 300W",5220,5156
1,13000617,S 10,"Bass reflex subwoofer, 10"", 400W",2798,2764
1,13000618,S 12,"Bass reflex subwoofer, 12"", 400W",3498,3455
1,13000667,S 15,"Bass reflex subwoofer, 15"", 500W",4305,4253
1,13000168,S 8015LP,"15"" subwoofer - 800W bandpass  - under seat configuration",6888,6804
1,13000398,S 8015 II,"Subwoofer 15"", 1.000 W - reflex",6996,6910
1,13000390,S 8018 II,"Subwoofer 18"", 1.500 W - reflex",7426,7336
1,13000391,S 8028 II,"Subwoofer 2 x 18"", 3.000 W - reflex",13346,13183
1,13100096,S 19,"Weatherproof subwoofer 19"", 1.500 W - reflex",8180,8080
1,13100097,S 29,"Weatherproof subwoofer 2 x 19"", 3.000 W - reflex",15283,15096
1,13100117,S 19 WP,"Weatherproof subwoofer 19"", 1500W - reflex",9902,9781
1,13100108,S 29 WP,"Weatherproof subwoofer 2 x 19"", 3000W - reflex",18834,18605
1,13000203,P 1108T,"2 way weather-proof speaker sys. - 8'' - 1''- 90°x70° horn- 100 W 16 ohm, with 60W line transf.",3229,3189
1,13100084,P 1108T W,"2 way weather-proof speaker sys. - 8'' - 1''- 90°x70° horn- 100 W 16 ohm, with 60W line transf., White",3229,3189
1,13000125,P 2110T,"weather-proof speaker system, coaxial 10""+1"", 200W 16 ohm, with 60W line transf.",4789,4731
1,13000198,P 3108,2 way weather-proof speaker sys. - 8'' - 1''- 90°x70° horn- 300 W,5166,5103
1,13000135,P 3115T,"weather-proof speaker system, coaxial 15""+1"", 300W 16 ohm, with 120W line transf.",6996,6910
1,13100082,P 3115T W,"weather-proof speaker system, coaxial 15""+1"", 300W 16 ohm, with 120W line transf., White",6996,6910
1,13000199,P 4228,"2 way weather-proof speaker sys. - 2x8"" woofer + 2""driver - 400W",8072,7973
1,13100081,P 4228 W,"2 way weather-proof speaker sys. - 2x8"" woofer + 2""driver - 400W, White",8072,7973
1,13000202,P 5228-L,"2 way weather-proof ARRAY MODULE - 2x8"" woofer + 2x1""driver - 400W",8610,8505
1,13000131,P 6215,"High efficiency weather-proof speaker system, coaxial 15""+2"", 600W",8610,8505
1,13100083,P 6215 W,"High efficiency weather-proof speaker system, coaxial 15""+2"", 600W, White",8610,8505
1,13000230,P 8015S,"weather-proof sub-woofer sys. - 15"" - 800W",6027,5954
1,13000738,COMPACT A 10,"Speaker system 10"" + 1.75"" v.c., 350 W AES",2744,2711
1,13000739,COMPACT A 12,"Speaker system 12"" + 1.75"" v.c, 400 W AES",3229,3189
1,13000740,COMPACT A 15,"Speaker system 15"" + 1.75"" v.c, 450 W AES",3767,3721
1,13000642,COMPACT C 32,"Two-way professional speaker 12""+ 3"" v.c., 600 W RMS",7964,7867
1,13000602,COMPACT C 45,"Two-way professional speaker  15""+ 4"" v.c., 700 W RMS",9686,9568
1,13000911,COMPACT C 32 WP,"Weatherproof two-way professional speaker 12""+ 3"" v.c., 600 W RMS,",9686,9568
1,13000803,COMPACT C 45 WP,"Weatherproof two-way professional speaker  15""+ 4"" v.c., 700 W RMS",11839,11694
1,13000623,COMPACT M 04,"Two-way passive speaker system 4""+ 1"", 60W",990,978
1,13000581,COMPACT M 05,"Two-way passive speaker system 5""+ 1"", 80W",1184,1169
1,13000582,COMPACT M 06,"Two-way passive speaker system 6""+ 1"", 100W",1614,1595
1,13000594,COMPACT M 08,"Two-way passive speaker system 8""+ 1"", 200W",2314,2286
1,13000595,COMPACT M 10,"Two-way passive speaker system 10""+ 1"", 300W",3121,3083
1,13000596,COMPACT M 12,"Two-way passive speaker system 12""+ 1"", 300W",4036,3987
1,13000725,COMPACT M 04 W,"Two-way passive speaker system 4""+ 1"" v.c., 60W, White",990,978
1,13000720,COMPACT M 05 W,"Two-way passive speaker system 5""+ 1"" v.c., 80W, White",1184,1169
1,13000721,COMPACT M 06 W,"Two-way passive speaker system 6""+ 1"" v.c., 100W, White",1614,1595
1,13000722,COMPACT M 08 W,"Two-way passive speaker system 8""+ 1.4"" v.c., 300W, White",2314,2286
1,13000723,COMPACT M 10 W,"Two-way passive speaker system 10""+ 1.4"" v.c., 300W, White",3121,3083
1,13000724,COMPACT M 12 W,"Two-way passive speaker system 12""+ 1.4"" v.c., 300W, White",4036,3987
1,13000169,L 2406T,"3-way column array - 6 x 5"" + 4 x 1"" - 200W",4413,4359
1,13000177,L 2406T W,"3-way column array - 6 x 5"" + 4 x 1"" - 200W, white",4413,4359
1,13360521,FL-B LGT HL 40 WP 002,"Lightweight fly-bar for HL 38-S WP, up to 4 modules",3444,3402
1,13360534,FLY BAR HL 40 WP 002,"Fly-bar for HL 38-S WP, up to 8 modules",5919,5847
1,13360031,AC EB 4X,Set of 4 eye bolts,194,191
1,13360282,FL-B HL,Fly bar for HL2240-60-90-00,6350,6272
1,13360487,C-BR 4X Q 15,"Set of 4 flying brackets to install Q 15 modules with a coupling angle of 10°, instead of the native 22.5°",689,680
1,13360456,FL-B H Q 15,Horizontal fly bar for Q 15,1238,1223
1,13360457,FL-B V Q 15,Vertical fly bar for Q 15,3444,3402
1,13360095,C-BR 2X P10,Cluster brackets for P2110 (including 4 brackets to cluster 2 speakers),969,957
1,13360094,C-BR 2X P15,Cluster brackets for P3115/P6215 (including 4 brackets to cluster 2 speakers),1012,999
1,13360119,C-BR 2X P28,Cluster brackets for P4228/P5228L (including 4 brackets to cluster 2 speakers),1012,999
1,13360217,CL-BR NC,"Pipe clamp accessory to mount C3108, C3110",689,680
1,13360199,SWM-BR NC,"Wall mount swivel bracket for C3108-96, C3108-126, C3110-96, C3108-126, M 10 and M 12",667,659
1,13360190,H-BR 2X NC08,U Bracket Horiz.Wall-Mounting C3108-96 and C3108-126 - 2 pcs,474,468
1,13360191,H-BR 2X NC10,U Bracket Horiz.Wall-Mounting C3110-96 and C3110-126 - 2 pcs,495,489
1,13360195,V-BR 2X NC08,U Bracket Vert.Wall-Mounting C3108-96 and C3108-126 - 2 pcs,301,298
1,13360196,V-BR 2X NC10,U Bracket Vert.Wall-Mounting C3110-96 and C3110-126 - 2 pcs,323,319
1,13360200,FL-BR NC 06-08-10,Flying bracket NC 06/08/10,355,351
1,13360541,V-BR 001,2x Vertical bracket for C 45,1184,1169
1,13360539,WM-BR 001,"Wall mount bracket for M 12, C 32 and C 45 (to be used with the new horizontal brackets)",291,287
1,13360505,HN-KIT COMPACT C 32 C 45,Kit to change COMPACT C 32 and COMPACT C 45 speakers' directivity from 100° x 50° to 100° x 25° or 60° x 25°,517,510
1,13360550,H-BR 004,2x Horizontal bracket for M 05,667,659
1,13360545,H-BR 005,2x Horizontal bracket for M 06,721,712
1,13360547,H-BR 006,2x Horizontal bracket for M 08,839,829
1,13360551,H-BR 007,2x Horizontal bracket for M 10,893,882
1,13360538,H-BR 003,"2x Horizontal bracket for C 32 and M 12, KX 32-A",936,925
1,13360549,V-BR 006,2x Vertical bracket for M 08,936,925
1,13360552,V-BR 007,2x Vertical bracket for M 10,990,978
1,13360533,V-BR 002,2x Vertical bracket for C 32 and M 12,1076,1063
1,13360449,SWM-BR COMPACT M,"Swivel wall mount bracket for COMPACT M 05, M 06, M 08",183,181
1,13360597,H-BR 004 W,2x Horizontal bracket for M 05 W,667,659
1,13360602,H-BR 005 W,2x Horizontal bracket for M 06 W,721,712
1,13360603,H-BR 006 W,2x Horizontal bracket for M 08 W,839,829
1,13360604,H-BR 007 W,2x Horizontal bracket for M 10 W,893,882
1,13360609,H-BR 003 W,2x Horizontal bracket for M 12 W,936,925
1,13360605,V-BR 006 W,2x Vertical bracket for M 08 W,936,925
1,13360606,V-BR 007 W,2x Vertical bracket for M 10 W,990,978
1,13360607,V-BR 002 W,2x Vertical bracket for M 12 W,1076,1063
1,13360468,SWM-BR COMPACT M W,"Swivel wall mount bracket for COMPACT M 05 W, M 06 W, M 08 W",183,181
1,12399062,PNL IN-OUT SPEAKON COMPAC,Speakon in-out connector optional panel,151,149
1,12399063,PNL IN-OUT AMPHENOL,"Input panel with amphenol IP67 connectors for Compact M (M 04 excluded), COMPACT C 32 / C 45, Q 15, SUB S 10 / S",646,638
1,12100063,MU 7100EN MKII,"Master unit DXT 7000 system 8 x 80W, 4 Ohm, EN54-16",29597,29236
1,17100015,LT 7208EN MKII,Tranformer interface unit incl. 8 EOL DXT 7000EN system,10009,9887
1,17170159,MT 7308,"Amplifier Manager unit, 8 ampifiers IN/OUT",9686,9568
1,14322015,BM 7608,8 zone paging microphone for DXT7000 system,3842,3795
1,14322016,BM 7608D,8 zone paging mic. for DXT7000 system with keypad and LCD,6135,6060
1,14322014,BM 7608DFM,8 zone fireman mic. for DXT7000 system with keypad and LCD,7749,7655
1,17170140,SV 7982,Volume and program remote control,2260,2233
1,17170141,LI 7903,Remote local input / Control device,1959,1935
1,17170153,SI 7120,Monitored logic input board,732,723
,xxx,BM 7xxx-D,16 button extention to apply to BM7624-D (up to max of 120 total buttons),3875,3827
1,12100009,MX 3500/2,"DXT3000 integrated voice alarm main unit, 500W, 2 channels",17758,17542
1,12100010,MX 3500/4,"DXT3000 integrated voice alarm main unit, 500W, 4 channels",20664,20412
1,12100011,MX 3500/6,"DXT3000 integrated voice alarm main unit, 500W, 6 channels",23462,23176
1,17170177,MX 3250/2,"DXT3000 integrated voice alarm main unit, 250W, 2 channels",13453,13289
1,17170183,MX 3250/4,"DXT3000 integrated voice alarm main unit, 250W, 4 channels",15606,15415
1,17170184,MX 3250/6,"DXT3000 integrated voice alarm main unit, 250W, 6 channels",17651,17435
1,12100067,MXR 4500/2,Rack version of MX 3500/2,19050,18817
1,12100068,MXR 4500/4,Rack version of MX 3500/4,20987,20731
1,12100069,MXR 4500/6,Rack version of MX 3500/6,23570,23282
1,14380028,BM 3804,Monitored paging microphone - 2 zone - desktop,2637,2605
1,14380037,BM 3804FM,Fireman paging microphone cons. for DXT 3000,3605,3561
1,14380036,BE 3806,6 buttons extension for BM3804,990,978
1,13360317,BATT 18AH 2X,"Pair of battery 12V, 18Ah for DXT3000 system",807,797
1,13360344,MG 3006,DXT3000 monitored GPI bord,743,734
1,12399015,IE 3008,Interlink for DXT 3000 systems,3067,3030
1,12399049,IT 3010,DXT 3000 transformer board,2045,2020
1,14322030,ME 3801,Wall mount emergency mic.,2744,2711
1,12399044,RC 3005,Remote control for music source integrated in the master unit front panel,377,372
1,17170176,EOL 3-9,DXT9000/3000 end of line,344,340
1,17100006,PS 6648,"48V EN54-4 pw supply, battery charger/moniotring - 200 Ah max 6x15A OUT",12054,11907
1,17360040,BH 1042,Rack battery support,667,659
1,43901111,BATT 12V-26AH,Battery 12V/26 AH for DXT systems,635,627
1,43901112,BATT 12V-40AH,Battery 12V/40 AH for DXT systems,1076,1063
1,43901113,BATT 12V-55AH,Battery 12V/55 AH for DXT systems,1399,1382
1,43901114,BATT 12V-100AH,Battery 12V/100 AH for DXT systems,2314,2286
1,43901115,BATT 12V-150AH,Battery 12V/150 AH for DXT systems,3498,3455
1,43901116,BATT 12V-200AH,Battery 12V/200 AH for DXT systems,4574,4518
1,13100008,PLP 50EN,"5"" ceiling speaker plastic fire dome, 6W, 70-100V",183,181
1,13100007,PL 50EN,"5"" ceiling speaker metal fire dome, 6W, 70-100V",237,234
1,13133082,PL 68EN,"Ceiling speaker - 6"", 6W - EN54-24",355,351
1,13100009,PL 82EN,"2 way 8"" ceiling speaker metal fire dome 20W, 70-100V",527,521
1,13133065,PL 70EN,"6"" twin-cone flush mounting ceiling speaker, white frame+grid, 6W, 70-100V. Steel back-can included - EN54-24",495,489
1,13100019,DUP 5EN,"Wall surface 5.5"" speaker, 6W, 70-100V, EN54-24",291,287
1,13133064,DU 50EN,"5"" twin-cone wall/ceiling mounting speaker, white, 6W, 70-100V - EN54-24",474,468
1,13133083,DU 60EN,"5"" twin-cone ceiling flush/semi flush mounting speaker, white, 6W, 70-100V - EN54-24",517,510
1,13100021,DP 4EN,"Unidirectional sound projectors - 5"" 10W (IP55) - EN54-24",463,457
1,13133076,DP 5EN,"Unidirectional sound projectors - 5"" 10W (IP65) - EN54-24",775,765
1,13133071,DP 1420EN,"Unidirectional sound projector, alu., IP 36, 20W, 70-100V - BS5839-8 - EN54-24",904,893
1,13133077,BD 5EN,"Bidirectional sound projectors - 5"" 10W (IP65) - EN54-24",947,936
1,13133074,BD 2412EN,"Bidirectional sound projector, alu., IP 55, 12W, 70-100V - EN54-24",958,946
1,13133079,CS 6520EN,"5"" transducers 2 way sound column, alumin, 20W, 70-100V white, IP 66 - EN54-24",2045,2020
1,13100005,CS 6940EN,"8x3"" plus tw 2 way sound column, alumin, 40W, 70-100V white, IP 66 - EN54-24",3390,3349
1,13133075,HD 21EN,Paging horn - IP66 - dia 21cm - 30W - EN54-24 - 104 dB,657,649
1,13133085,HD 6045EN,"Fiberglass horn 600x450mm. With 4x50 watt drivers, 100V trasf. - EN54-24",10224,10100
1,13133078,BS 5EN,"Suspended sound projectors - 5"" 10W (IP65) - EN54-24",958,946
1,13100010,MR 52EN W,"2 way bass reflex wall mount cabinet, 30W - white - trasf/low imp",926,914
1,13100042,MH 61EN,"2 way plastic horn speaker, 60 W, 70-100 V - EN54-24",1776,1754
1,13100043,MF 33EN,Ceiling speaker - EN 54-24,1130,1116
1,13100046,WMF 33EN,Wall mount speaker - EN 54-24,1184,1169
1,12399047,CJ 428CAT,Cable FTP 4x2x22 AWG CAT 5E FR (PH120) - per meter,43,43
1,12135085,ZM 2124,Powered master unit - 240W,9256,9143
1,17170167,ZE 2200,6 zone extension,3875,3827
1,14322021,BM 2006,Paghing mich - 6 zone,1614,1595
1,14322022,BE 2012,BM 2006 12 zone extension,732,723
1,13360040,RC 62-G,Remote control (gray anthracite),366,361
1,14115013,MD 7800,"Unidirectional dynamic microph. , XLR 3 fem. connector, 5mt cable, holder",517,510
1,14115025,MC 4064,"Multipurpose gooseneck microphone, switch 3mt. Cable XLR - electret capsule",1130,1116
1,14115024,MC 5054,"Universal gooseneck microphone, high quality electret capsule - cardioid",893,882
1,14250010,PX 4116,"UHF multi-ch true diversity wireless Lavalier mic. System, belt clip transm.",2099,2073
1,14115023,HE 2006,Headset mic. to be combined with PX2106/4116 transmitters,194,191
1,17360031,AR 1620,"Rack accessory to install one or two receivers in 19"" rack cabinet",431,425
1,14322012,BM 3003,"3 zones desk-top paging mike console for ES3323, 5mt. Cable with RJ conn",1453,1435
1,14322008,BM 3001,"Desk-top paging mike console for ES3160, 5mt.cable with RJ conn.",883,872
1,14322013,BM 3022,"Goos. consolle c/w microph., 0 dB output, AC/DC",1937,1914
1,14320135,BM 3014,"Desk-top paging mike console, 5mt.cable with XLR conn.",861,851
1,14380014,A 504-N,Slide-on holder for hand-held microphone,43,43
1,14310008,A 507,Universal slide on holder,43,43
1,14380022,AC AD2405,BM 3022 power supply adapter,183,181
1,13360247,AC MIC DK,MC4064 support,323,319
1,14380011,AC S50DK,"Microphone desk stand, solid base",215,213
1,14380035,AC 501DK,"Microphone desk stand, solid base with XLR",689,680
1,14380027,AC S76FL,Mic floor stand,258,255
1,14380033,AC 503FS,Adaptor for MC5054 with mic floor stand,151,149
1,14380034,AC 502LC,Adaptor for MC5054 - universal desktop table support,140,138
1,14380029,A 53,10 x adaptors 3/8 to 5/8 for AC S50DK with MD7600/7800,129,128
1,12170094,MP 300,Speak through system,3875,3827
1,12100053,ES 2160,"USB, bluetooth, MP3 160W amplifier",3875,3827
1,12135107,ES 3080,"USB, SD card, bluetooth -MP3 + 2 IN + 1 AUX IN - 80W amplifier",3283,3243
1,12135082,AM 1125,"5 input mixer amp. 120W AC/DC, 3 MIC/LINE. Priority",2260,2233
1,12135062,AM 2080,"2+2 input mixer amp. 80W AC, 2 MIC/LINE, Phantom, VOX activ. Priority",2529,2498
1,12135058,AM 2160,"4+2 input mixer amplifier 160W AC, 4 MIC/LINE, Phantom, VOX activ. Priority",3336,3296
1,12135059,AM 2320,"4+2 input mixer amplifier 320W AC, 4 MIC/LINE, Phantom, VOX activ. Priority",4843,4784
1,12135061,UP 2321,1+1 input power amplifier 320W AC,4197,4146
1,12135065,UP 2162,2 x 1+1 input power amplifier 2 x 160W AC,4736,4678
1,12135070,UP 8501,1+1 input power amplifier 500W AC/DC,6780,6698
1,12135077,UP 8502,2 x 1+1 input power amplifier 2 x 250W AC/DC,7964,7867
