,,,RCF & TT Audio Price List Feb 2025,,
1,12135079,UP 8504,4 x 1+1 input power amplifier 4 x 125W AC/DC,8502,8399
1,17100003,PR 4093,Pre-amplifier 9 input 3 output (1 mono + 1 stereo),1453,1435
1,13360046,TD 30,"High quality extended range multitap transformer 100V in, 4-8 ohm output, 30 W",312,308
1,13360047,TD 60,"High quality extended range multitap transformer 100V in, 4-8 ohm output, 60 W",334,330
1,13360049,TD 240,"High quality extended range multitap transformer 100V in, 4-8 ohm output, 240 W",560,553
1,13133045,PL 40,"31/2"" flush mnt. ceil. speaker with line transf., 8W, IP 44",183,181
1,13133060,PL 50,"6"" twin-cone flush mounting ceiling speaker, white, 6W, 70-100V, plastic grille",97,96
1,13110214,PL 60,"6"" twin-cone flush mounting ceiling speaker, white, 6W, 70-100V",140,138
1,13133042,PL 6X,"6"" coax flush mnt. ceil. speaker with line transf., 12W, IP 44",248,245
1,13133043,PL 8X,"8"" coax flush mnt. ceil. speaker with line transf., 20W, IP 44",334,330
1,13100087,PL 6X B,"6"" coax flush mnt. ceil. speaker with line transf., 12W, IP 44, black",248,245
1,13100088,PL 8X B,"8"" coax flush mnt. ceil. speaker with line transf., 20W, IP 44, black",334,330
1,13000049,DM 41,"Compact cabinet, 2way with 31/2"" woofer, 15W with line transf, IP55, white",355,351
1,13000387,DM 41 B,"Compact cabinet, 2way with 31/2"" woofer, 15W - 8 Ohm, IP55, black",355,351
1,13000050,DM 61,"Compact cabinet, 2way with 6"" woofer, 25W with line transf, IP55, white",753,744
1,13100089,MQ 50C B,"Two-way ceiling monitor, wide dispersion, light weight, built-in 30W line transf. (Black)",936,925
1,13000081,MQ 50C W,"Two-way ceiling monitor, wide dispersion, light weight, built-in 30W line transf. (White)",936,925
1,13000094,MQ 80P B,"Hi-efficiency two-way horn loaded sound projector, built-in 30W line transf., IP 55 (Black colour)",1130,1116
1,13000096,MQ 80P W,"Hi-efficiency two-way horn loaded sound projector, built-in 30W line transf., IP 55 (White colour)",1130,1116
1,13000186,MQ 100L B,3 way mini-column array speaker system - black,1399,1382
1,13000187,MQ 100L W,3 way mini-column array speaker system - white,1399,1382
1,13133054,BS 8,"Pendent ball spkr., white autoesting.plastic, 20W, 100V, 5 mt.cable",431,425
1,13133084,GS 60,Garden speaker - IP56 - coaxial trasducers,1507,1488
1,13000220,DU 31AT,"2 way in-wall mounting speaker 6W 100V, with volume control, white",183,181
1,13000232,CS 3082,"2way column speaker, 8x2"" woofers + 2 TW, 30W - 100V, white",1033,1021
1,13360123,A 1331,Multi purpose mounting adapter for DU31 & DU31AT,97,96
1,13320107,A 1360,White adapter to surface mount  PL 60,118,117
1,13360206,AC WM CS,Pair of swivel mounting bracket for CS3041 and 3082,183,181
1,13130001,HD 310T,"W/tight alumin. Horn 30W, 70/100V - IP 65",753,744
1,13133041,HD 410T,"70/100V 50W round ALU paging horn, IP 66, INOX acc.,",1292,1276
1,13330006,TD 507,"Multitap transf. for D 5076; 50W, 50/100V",258,255
1,13160032,AT 10Z,10W / 4 Ohm Constant impedance attenuator (frame not included),194,191
1,13160033,AT 20T,20 W / 100V Transformer attenuator (frame not included),334,330
1,13160035,AT 40T,40 W / 100V Transformer attenuator (frame not included),420,415
1,13160036,CT 61,Volume control for line Transfomer 6 Positions (frame not included),215,213
1,13360050,TL 128,"Multitap auto-transformer 100V in, 100V out, 120 W",215,213
1,13160034,CP 52,Program selection for line 100 V 5 position (frame not included),172,170
1,17170179,CR 2609,"9 U Rack cabinet 19"", wheels + frontal door with glass",3444,3402
1,17170081,CR 2628,"28 U Rack cabinet 19"", forced vent. w/thermal switch",6780,6698
1,17170082,CR 2642,"42 U Rack cabinet 19"", forced vent. w/thermal switch",8395,8292
1,17170129,CR 2615FV,"15 U Rack cabinet 19"", forced vent. W/thermal switch",5812,5741
1,17100008,AK 2615V,Ventilated rack cabinet door for CR 2615 and CR 2615FV,1561,1542
1,17100009,AK 2628V,Ventilated rack cabinet door for CR 2628,2260,2233
1,17100010,AK 2642V,Ventilated rack cabinet door for CR 2642,2798,2764
1,17360038,RR 2601,Wheels kit for CR 2628 and CR 2642 rack cabinets,979,967
1,17360027,AR 2605,"Multi AC socket on rack rear-support, 16A MAX, DIN BAR for the application of 4 standard DIN modules",549,542
1,17360039,AR 1050,Lateral rack support for installation in RCF CR2600 series,129,128
1,17170146,PU 2,Two unit blank panel,118,117
1,17170147,PU 3,Three unit blank panel,151,149
1,17170149,P AER,"Natural ventilation panel, 1 rack unit",118,117
1,17120056,OT 3500,"0dB, 1:1 output transformer, metal box, remov. screw terminals",377,372
1,13360102,AC XLR 3M3F,3 male + 3 female XLR connectors (3 pins),75,74
1,12399042,CA 2/C,Two wire shielded cable 100mt roll. Price per meter,11,11
1,12399043,CA 2+2/C,"Two wire shielded cable with additional pair, 100mt roll. Price per meter",11,11
1,13133037,HD 3216T,"70/100V 25W square plastic paging horn, IP 66, UL-HB material UV stabil., INOX acc.,",613,606
1,13133030,HD 1110,Compact horn 20W - 8 ohm,420,415
1,17180010,DMU 6100,Central Unit RCF Forum Discussion system,7103,7017
1,17180011,DMS 6410,Microphone set for RCF Forum Discussion system,2099,2073
1,17180013,DMS 6410X,Microphone console XLR gooseneck RCF Forum Discussion system,2475,2445
1,17180034,Dec-04,Expansion module for DMU6100,4682,4625
1,17180042,MMU 3100,"Meeting compact syst. control amplif., 80 console, 80W - 100V",4305,4253
1,14322019,MMS 3405P,"President unit  with gooseneck electret mic., light ring, CAT5 FTP",1453,1435
1,14322020,MMS 3404D,"Delegate unit  with gooseneck electret mic., light ring, CAT5 FTP",1292,1276
1,17180014,DCA 6000,100m cable reel for RCF Forum Discussion system + 12 RJ 10p connectors,2099,2073
1,17180029,DCA 6005,Extension cables 5 m RCF Forum 6000 Discussion system,301,298
1,17180031,DCA 6020,Extension cables 20 m RCF Forum 6000 Discussion system,517,510
,NEW,,New Products  Shipping to be confirmed,,
1,13000938,SUB 15-AS,"15"" Bass reflex Active Subwoofer, 1100Wrms, 2200Wpeak",6565,6485
1,13360655,KRT-WH 007,SUB 9029 trasportation kart for 1 module,2744,2711
1,13360656,CVR 016,Cover for 1x SUB 9029,1238,1223
1,13360708,CVR60708,Cover for SUB 808-AS,355,351
1,13360709,HBR60709,Vertical bracket for SUB 808-AS,678,670
1,13360688,CVR60688,Cover for KX 515-A,269,266
1,13360689,RPR60689,"Rain cover for 1 module HDL 6-A, HDL 26-A, KX 515-A, KX 10-A, KX 08-A",269,266
1,13360690,FLB60690,Accessory to link a KX 515 to a flying SUB 808,463,457
1,13360691,FLB60691,Suspension bar for KX 515,409,404
1,13360692,HBR60692,Horizontal bracket for KX 515,312,308
1,13360716,HBR60716,"Horizontal bracket for KX 515, white",312,308
1,13360693,VBR60693,Vertical bracket for KX 515,495,489
1,13360678,PMK60678,Pole mount accessory for KX 515 and NXL 14,129,128
1,13360679,PMK60679,"Pole mount accessory for KX 515 and NXL 14, white",129,128
1,13360694,CVR60694,Cover for KX 4-A,495,489
1,13360695,RPR60695,"Rain cover for 1 module HDL 30-A, HDL 28-A, HDL 35-AS, HDL 36-AS, HDL 38-AS, KX 4-A",172,170
1,13360696,FLB60696,"Spare Pickup Point for HDL6, HDL 26-A, HDL 35-AS, HL 35-S, HL 6, KX 4-A",592,585
1,13360697,FLB60697,Vertical fly bar for KX 4-A,2529,2498
1,13360698,VBR60698,Vertical bracket for KX 4-A,969,957
1,13360699,CVR60699,"Cover for NX 912-A, NX 932-A, KX 32-A",441,436
1,13360700,RPR60700,"Amplifier rain cover to protect 2X ART 945, NX 932/945/985, NXL 24/44, NXW 44, NX 912/915-SMA, KX 32/45-A",291,287
1,13360702,PLT60702,"Adapter plate to use H-BR 007 with NX 910-A, H-BR 003 with NX 912-A and KX 32-A, HBR60706 with NX 915-A and KX",947,936
1,13360703,HBR60703,"2x Horizontal bracket for C 32 and M 12, KX 32-A",936,925
1,13360704,VBR60704,Vertical bracket for KX 32-A,1345,1329
1,13360705,CVR60705,Cover for NX 915-A and KX 45-A,474,468
1,13360706,HBR60706,"2x Horizontal bracket for C 45, NX 945-A and KX 45-A",1044,1031
1,13360707,VBR60707,NX 945-A and KX 45-A vertical U braket,1614,1595
1,13360708,CVR60708,Cover for SUB 808-AS,355,351
1,13360709,HBR60709,Vertical bracket for SUB 808-AS,678,670
1,13360710,CVR60710,Cover for KX 10-A,301,298
1,13360711,HBR60711,Horizontal bracket for KX 10-A,377,372
1,13360712,VBR60712,Vertical bracket for KX 10-A,484,478
1,13360713,CVR60713,Cover for KX 08-A,312,308
1,13360714,HBR60714,Horizontal bracket for KX 08-A,355,351
1,13360715,VBR60715,Vertical bracket for KX 08-A,463,457
1,12100083,XPS 4K,"Class D power amplifier with DSP - 4 x 1.000 W @ 4 ohm, RDNET",24754,24452
1,12100084,XPS 4KD,"Class D power amplifier with DSP -  4 x 1.000 W @ 4 ohm, RDNET, DANTE",27229,26897
1,13100105,X 08,"2 way professional speaker, high-density polyurethane, 8'' + 1.75"" v.c., 100°x100°, 400 W RMS, 12 ohm, IP55",4843,4784
1,13100107,X 28L,"2 way array module, high-density polyurethane, 2x8'' + 3"" v.c., 110°x20°, 800 W RMS, 8 ohm, IP55",12915,12758
,,X 40,"2 way professional speaker, high-density polyurethane, 2 x 10'' + 4"" v.c., 110°x60°, 8 ohm, IP55",11839,11694
,,S 08,"Subwoofer 1 x 8"", 250 W - 4 OHM",1614,1595
,,S 08-A,"Active subwoofer 1 x 8"", 1.000 W peak",4305,4253
1,13100098,PMR 60T W,"Two-way pendant monitor speaker 6,5"" + 1"", ?80 W AES power handling, with transformer, White",1507,1488
1,13100100,PMR 60T,"Two-way pendant monitor speaker 6,5"" + 1"", ?80 W AES power handling, with transformer, Black",1507,1488
1,13100112,CMR-S 60T W,"Ceiling subwoofer 6,5"", 80 W AES power handling, with transformer",1184,1169
,,MMR 30T,"Pair of micro monitor speakers, plastic, 40 W peak, 16 OHM, black",743,734
,,MMR 30T W,"Pair of micro monitor speakers, plastic, 40 W peak, 16 OHM, white",743,734
1,13100111,CMR 30,"Pair of ceiling monitors, aluminium - 60 W peak - 16 OHM",915,904
1,13000911,COMPACT C 32 WP,"Weatherproof two-way professional speaker 12""+ 3"" v.c., 600 W RMS,",9686,9568
1,13000803,COMPACT C 45 WP,"Weatherproof two-way professional speaker  15""+ 4"" v.c., 700 W RMS",11839,11694
1,13100117,S 19 WP,"Weatherproof subwoofer 19"", 1.500 W - reflex",9902,9781
1,13100108,S 29 WP,"Weatherproof subwoofer 2 x 19"", 3.000 W - reflex",18834,18605
,,,,,
,Part No.230,Model,Description,MRP QAR,MRP AED
,,,,,
1,13000804,GTX 12,"Passive 3-way line array module  2x12"" + 4x6"" + 2x3""",44557,44013
1,13360519,FL-B 005,Flybar for the rigging of 6 to 24 units of GTX 12.,11839,11694
1,13360556,FL-B EXT 006,Extension bar to complete the flybar to manage the hanging of multiple GTX 12 modules.,6673,6591
1,13360561,FL-B PK 007,"Pickup Tab with Shackle for GTX 12, to be added to the flybar when rigging with two motors.",990,978
1,13360526,FL-B CMP 001,Pullback flybar with included pins and shackle.,4305,4253
1,13360563,FL-B CMP KIT 002,Pullback accessories kit. It includes chains and wrench for the pull-back.,13991,13821
1,13360537,KRT-WH 001,GTX 12 trasportation kart for 4 modules.,7534,7442
1,13360557,CVR 001,Large cover for 4x GTX 12 mounted on cart (tension and compression mode) with the flybar.,2475,2445
1,13360129,HOIST SPACING CHAIN CH 001,Hoist Connector Chain to distance the chain hoist and the chain bag from the flybar.,796,787
1,13360128,SAFETY CHAIN CH 002,To be added to the flybar to provide a secondary safety (one piece for every flybar).,1722,1701
1,13360351,AZM-BR 2X,Azimut bracket. Two pieces. To be added for horizontal array control.,1453,1435
1,13360562,QL-PIN 006,4 x quick lock pins for GTX 12 front/back rigging points and GTS 29 link.,398,393
1,13360613,QL-PIN 007,"4 x quick lock pins for GTX 12 rear link flybar, pickup flybar, and extension bar.",549,542
1,13360555,STCK-KIT 001,Accessory for stacking 4 GTX 12 modules on a flat surface or on GTS 29.,3767,3721
1,13360631,STCK-KIT 004,4 x height-adjustable leveling feet for GTX and GTS transport carts.,2206,2179
,,,,-,
1,13000796,GTX 10,"Passive 2-way line array module 2X10"" + 4""",22601,22326
1,13360508,FL-B 006,Flybar for rigging up to 16 units of GTX 10.,7964,7867
1,13360558,FL-B EXT 007,Extension bar to augment the flybar to manage the hanging of multiple GTX 10 modules.,3875,3827
1,13360625,FL-B PK 012,Pickup Tab with shackle for GTX 10. To be added to the flybar when rigging with two motors.,990,978
1,13360509,KRT-WH 002,GTX 10 trasportation kart for 4 modules.,4090,4040
1,13360559,CVR 002,Large cover for 4x GTX 10 mounted on cart.,1722,1701
1,13360129,HOIST SPACING CHAIN CH 001,Hoist Connector Chain to distance the chain hoist and the chain bag from the flybar.,796,787
1,13360128,SAFETY CHAIN CH 002,To be added to the flybar to provide a secondary safety (one piece for every flybar).,1722,1701
1,13360351,AZM-BR 2X,Azimut bracket. Two pieces. To be added for horizontal array control.,1453,1435
1,13360626,QL-PIN 008,Quick lock pins front (4) / AC pin flybar.,441,436
1,13360627,QL-PIN 009,Quick lock pins back (4) / AC pin flybar.,441,436
1,13360630,STCK-KIT 003,Accessory for stacking 4 GTX 10 modules on a flat surface or on GTS 29 or GTS 19G.,2960,2924
1,13360631,STCK-KIT 004,4 x height-adjustable leveling feet for GTX and GTS transport carts.,2206,2179
,,,,-,
1,13000864,GTX 10i,"Passive 2-way line array module 2X10"" + 4"", installation version, 110° x 15°",20987,20731
1,13000865,GTX 10Pi,"Passive 2-way line array module 2X10"" + 4"", installation version, 70° x 15°",20987,20731
1,13000866,GTX 10Wi,"Passive 2-way line array module 2X10"" + 4"", installation version, 110° x 30°, 30° enclosure",20987,20731
1,13000919,GTX 10i IP,"Weatherproof passive 2-way line array module 2X10"" + 4"", installation version, 110° x 15°, IP 55",22601,22326
1,13000920,GTX 10Pi IP,"Weatherproof passive 2-way line array module 2X10"" + 4"", installation version, 70° x 15°, IP 55",22601,22326
1,13000921,GTX 10Wi IP,"Weatherproof passive 2-way line array module 2X10"" + 4"", installation version, 110° x 30°, 30° enclosure, IP 55",22601,22326
1,13360649,FLB60649,Lightweight fly-bar for GTX 10i install series line array modules.,5489,5422
,,,,-,
1,13000820,GTS 29,"2 x 19"" passive subwoofer",34978,34552
1,13360564,FL-B 007,Fly-bar for rigging up to 16 GTS 29 modules.,6027,5954
1,13360520,KRT-WH 003,GTS 29 trasportation kart for 1 module.,2744,2711
1,13360567,CVR 007,Padded cover for 1x GTS 29.,1238,1223
1,13360565,KRT-WH 004,GTS 29 trasportation kart for 3 modules,6888,6804
1,13360566,CVR 006,Large padded cover for 3x GTS 29 subwoofer modules installed on a cart.,2583,2552
1,13360129,HOIST SPACING CHAIN CH 001,Hoist Connector Chain to distance the chain hoist and the chain bag from the flybar.,796,787
1,13360128,SAFETY CHAIN CH 002,To be added to the flybar to provide a secondary safety (one piece for every flybar).,1722,1701
1,13360351,AZM-BR 2X,Azimut bracket. Two pieces. To be added for horizontal array control.,1453,1435
1,13360631,STCK-KIT 004,4 x height-adjustable leveling feet for GTX and GTS transport carts.,2206,2179
,,,,-,
1,13000862,GTS 19G,"1 x 19"" passive subwoofer",17220,17010
1,13360677,FLB60677,Flying bracket kit for GTS 19G (to be used with FLB60676 and FLB60673),1292,1276
1,13360676,FLB60676,Flying bar kit for GTS 19G (to be used with FLB60677 and FLB60673),2368,2339
1,13360673,FLB60673,Side bracket kit to fly 2X GTS 19G (to be used with FLB60676 and FLB60677),3229,3189
1,13360568,KRT-WH 005,GTS 19 trasportation kart for 1 module.,2099,2073
1,13360570,CVR 008,Padded cover for 1x GTS 19.,764,755
1,13360631,STCK-KIT 004,4 x height-adjustable leveling feet for GTX and GTS transport carts.,2206,2179
,,,,,
,,TTR 16K,Touring rack assembly,-,
1,12100037,XPS 16K,"Class D power amplifier with DSP - 4 x 4.000 W @ 2.7 ohm, RDNET",49292,48691
1,12100064,XPS 16KD,"Class D power amplifier with DSP - 4 x 4.000 W @ 2.7 ohm, RDNET, DANTE",51768,51136
1,17100016,PD 32A,AC power distribution box 32A/EU,9579,9462
,,PD 30A,AC power distribution box 30A/US,9579,9462
1,17100019,SD 6/4,Signal distribution box,5274,5209
1,12399085,CN-PAN 001,"1RU metal panel with ""TT"" logo.",248,245
1,17100020,TT RACK 11U,"Flightcase rack with sliding doors, 11RU.",13884,13714
1,12399088,PWRCON 0.7M,"Power Cord H05VVF 3x1,5 powerCON TRUE1 0.7 m.",269,266
1,12399086,XLR MALE TO FEMALE CABLE 0,XLR male to female cable 0.4 m.,194,191
1,12399087,ETHERNET CAT6 CABLE 0.5M,"0,5M CAT6 Ethernet Cable",32,32
,,,,-,
,,CABLES,,-,
1,12399072,CBL 002,"0,7 m (2.3 ft.) P-COM 8 Cable. 8 x 2,5mm2 (14 awg) cable to link GTX 12 and GTX 10 modules.",1399,1382
1,12399073,CBL 003,"0,9 m (2.9 ft.) P-COM 8 Cable. 8 x 4mm2 (12 awg)cable to link GTS 29 modules when suspended or stacked.",1453,1435
1,12399080,CBL 009,"4 m (13 ft.) P-COM 8 Cable. 8 x 4mm2 (12 awg) cable to connect GTS 29 modules when in ""end fire"" configuration.",1883,1860
1,12399074,CBL 004,"10 m (32.8 ft.) P-COM 8 Cable. 8 x 4mm2 (12 awg) cable to link GTX 12, GTX 10, or GTS 29 modules with TTR 16K Tour",2691,2658
1,12399075,CBL 005,"25 m (82 ft.) P-COM 8 Cable. 8 x 4mm2 (12 awg) cable to connect GTX 12, GTX 10 or GTX 29 with TTR 16K Touring Rac",4682,4625
1,12399076,CN-KIT 006,Adapter for the connection between two P-COM 8 cables.,796,787
1,12399082,CBL 010,Cable adapter to directly connect XPS 16K amplifiers to GTX/GTS modules without using PD32A/EU or PD 30A/US Pow,1292,1276
1,12399077,CBL 006,2 m (6.6 ft.) S-COM 19 cable. It allows six analog channel signal connections between two TTR 16K Touring Racks.,1830,1807
1,12399078,CBL 007,30 m (98.4 ft.) S-COM 19 cable. It allows six analog channel signal connections between two TTR 16K Touring Racks.,3229,3189
1,12399079,CBL 008,Adapter for the connection between two S-COM 19 cables.,1184,1169
1,12399018,CBL ETHERCON 5M,CAT 5E etherCON cable 5 m.,258,255
1,12399035,CBL ETHERCON 3M,CAT 5E etherCON cable 3 m.,237,234
1,12399017,"CBL ETHERCON 1,5M",CAT 5E etherCON cable 1.5 m.,215,213
1,12399016,"CBL ETHERCON 0,7M",CAT 5E etherCON cable 0.7 m.,194,191
,LIMITED STOCK OLD MODELS,,Check the stock before you Propose,-,
,Part No.230,Model,Description,MRP QAR,MRP AED
1,13000360,TTL 33-A II,"Active 3-way line array module 2x8"" + 8"" + 3x1"", 750W",29382,29023
1,13000248,TTL 33 WP,"Weather-proof 3-way line array 2x8""+8""+ 3x1"", biamp input 500W+250W",24216,23920
1,13000475,TTL 6-A,Tree-way Line Source Active speaker system,33579,33170
1,13000543,TTS 15-A,"1100 W RMS, 15"" active high power subwoofer",13023,12864
1,13000446,TT 25-A II,"Two-way Active speaker system 15""+ 1,5"" (4""VC), 1100W",16897,16691
1,13000444,TT 22-A II,"Two-way Active speaker system 12""+ 1,5"" (3""VC), 1100W",15175,14990
1,13000549,TT 10-A,"10"" + 1,7"", 1000Wrms, RDNet",9902,9781
1,13000547,TT 08-A II,"8"" + 1,7"", 1000Wrms, RDNet",8610,8505
1,13000686,TT 515-A,"Two-way Active speaker system 2 x 5"" + 1.75"" v.c., 1000Wrms, 2000 Wpeak, RDNET",8287,8186
1,13000693,TT 808-AS,"2 x 8"" Active Subwoofer, 1000Wrms, 2000 Wpeak, RDNET",10117,9993
1,13000448,TT 25-CXA,"Active coaxial stage monitor 15""+1,5 (2,5""VC), 1100W, RDNet",14529,14352
1,13000544,TT 20-CXA,"2X8"" + 2,5"", 1000Wrms, RDNet",12162,12013
1,13000584,TTL 4-A,"Active two-way line array module 2 x 10""+ 1,5"" (4""VC), 1600W",22817,22538
,,,,,
1,17170154,RDNET CONTROL 8,Controller for TT+ systems - 8 x 32 on RD-Net,6242,6166
1,17170163,RDNET CONTROL 2,Controller for TT+ systems - 2 x 32 on RD-Net,1130,1116
1,13360176,RDNET IN-OUT PLUG,Plug-in RD Net module,721,712
1,13360226,RDNET INPUTS TTL 33-A II,Rd Net input board for TTL33A,2852,2817
1,13360227,RDNET INPUTS TTL 31-A II,Rd Net input board for TTL31A,2852,2817
1,13360132,QL-PIN D11.1 L44.5 4X,4x Flybar Pin Set,1614,1595
1,13360052,FL-B TTL 33,Suspending bar for TTL33 array system (including 2 Quick lock pins),8287,8186
1,13360063,FL-B SH TTL 33,Short suspending bar for TTL33 array system (including 2 Quick lock pins),6414,6336
1,13360057,STCK-KIT TTL 33,Accessory to add to Fly bar for stacking option on sub,431,425
1,13360059,KRT-WH 4X TTL 33,Kart with wheels for 4 TTL33,3014,2977
1,13360143,SHACKLE TTL 33-31,3.25 tons shackle for TTL33/31 systems,204,202
1,13360060,QL-PIN D9.6 L25.4 4X,4 X Quick lock pins for TTL 33,1130,1116
1,13360067,PM-KIT M20,M20 Pole mount,226,223
1,13360349,FL-B TTL 6,Fly bar for TTL6A,6242,6166
1,13360325,CVR TT 22 II,TT22A II cover,377,372
1,13360326,CVR TT 25 II,TT25A II cover,398,393
1,13360327,CVR TT 25-CXA,TT25CXA cover,420,415
1,13360704,VBR60704,TT22A and NX32A vertical U braket,1345,1329
1,13360329,V-BR TT 25 II,TT25A vertical U braket,1399,1382
1,13360405,CVR TT 20-CXA,Cover for 20-CXA,366,361
1,13360401,V-BR TT 10,Vertical bracket for TT 10-A,484,478
1,13360402,H-BR TT 10,Horizontal bracket for TT 10-A,377,372
1,13360404,CVR TT 10,Cover for TT 10-A,301,298
1,13360399,H-BR TT 08 II,Horizontal bracket for TT 08-A MKII,355,351
1,13360400,V-BR TT 08 II,Vertical bracket for TT 08-A MKII,463,457
1,13360403,CVR TT 08 II,Cover for TT 08-A MKII,312,308
1,13360678,PMK60678,Pole mount accessory for TT 515-A,129,128
1,13360459,H-BR TT 515,Horizontal bracket for TT 515,312,308
1,13360484,V-BR TT 515,Vertical bracket for TT 515,495,489
1,13360485,FL-BR TT 515,Suspension bar for TT 515,409,404
1,13360500,V-BR TT 808,Vertical bracket for TT 808,678,670
1,13360501,FL-B LINK TT 515,Accessory to link a TT 515 to a flying TT 808,463,457
1,13360482,CVR TT 515,Cover for TT 515,269,266
1,13360486,CVR TT 808,Cover for TT 808,355,351
1,13360440,CVR TT 4,Cover for TT 4-A,495,489
1,13360428,FL-B LINK TT 4,Link bar for TT 4-A,1345,1329
1,13360427,V-BR TT 4,Vertical bracket for TT 4-A,969,957
1,13360425,FL-B H TT 4,Horizontal fly bar for TT 4-A,2798,2764
1,13360423,FL-B V TT 4,Vertical fly bar for TT 4-A,2529,2498
1,13360383,KRT-WH TTS 15,Kart with wheels for TTS 15-A,1830,1807
1,13360395,CVR TTS 15,Cover for TTS 15-A,624,617
1,13360138,POWER CABLE X6 TTL 55-A,AC Cable to power up to 6 TTL55-A or TTS56-A,1722,1701
1,13360145,CBL POWER BOX 6X,AC Stage Box,2960,2924
1,13360066,M20 PLATE,Threaded plate for M20 pole mount,97,96
1,13360109,AC PRO-FS,Professional loudspeaker floor stand,1130,1116
1,13360030,AC DS 4X,kit including 4 pcs double studs for fly track,592,585
1,13360439,H-PLATE TT4,Horizontal lifting bracket to suspend 2 or 3 TTL C4-A or TTP C4-A,2099,2073
